# Ellipse table for galaxy UGC5251
# Zeropoint: 28.5572567132
#SMA        INT         INT_ERR     PA           PA_ERR      ELLIP       ELLIP_ERR   TFLUX       TFLUX_ERR   NPIX        NDATA       X0          Y0          
#ARCSEC     W/m2/strad/arcsec2W/m2/strad/arcsec2DEGREE       DEGREE      NO DIM      NO DIM      W/m2        W/m2        NUMBER      NUMBER      PIXEL       :PIXEL       
1.812937011312000024e+00 1.859007526251359297e-08 3.560350547983841746e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 5.939408572947889543e-08 2.512996293810010573e-10 1.900000000000000000e+01 1.600000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
1.994230870894000196e+00 1.796398700171947398e-08 3.504882723469030381e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 6.458309023080172014e-08 2.622116414243534534e-10 2.100000000000000000e+01 1.700000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
2.193654274885000088e+00 1.719599518920442518e-08 3.435620294109121561e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 7.441727343418208247e-08 2.818291685847475545e-10 2.500000000000000000e+01 1.800000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
2.413019504309999785e+00 1.627310104470955743e-08 3.350494184422312888e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 9.876103108740399312e-08 3.246002637887947782e-10 3.300000000000000000e+01 1.900000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
2.654321850867999988e+00 1.518957172346969460e-08 3.247705023130692494e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 1.181461548903807259e-07 3.555736216806838591e-10 4.100000000000000000e+01 2.100000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
2.919753877504000172e+00 1.395888975964708808e-08 3.126860400271496412e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 1.371385156161103342e-07 3.842146347766185612e-10 5.100000000000000000e+01 2.300000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
3.211729186029000260e+00 1.286688872825886168e-08 3.015581175432776559e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 1.446576626045628199e-07 3.949934011356090136e-10 5.500000000000000000e+01 2.500000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
3.532902619597000360e+00 1.176643764734480713e-08 2.899123052254146944e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 1.778688020402490593e-07 4.395462944812275109e-10 7.300000000000000000e+01 2.700000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
3.886192841944000165e+00 1.054977010630457013e-08 2.764661768235007887e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 2.059929043119747079e-07 4.747479364930677708e-10 9.100000000000000000e+01 3.000000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
4.274812443040000076e+00 9.473227539201266720e-09 2.639981934165665054e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 2.223605502426392818e-07 4.949843076941771218e-10 1.050000000000000000e+02 3.300000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
4.702292895090000258e+00 8.523373139853566318e-09 2.524867047936364572e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 2.560588669568339808e-07 5.335693813157672262e-10 1.310000000000000000e+02 3.600000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
5.172523372980000644e+00 7.693619672273943626e-09 2.419830257540836528e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 2.864186975144279687e-07 5.666604234945957189e-10 1.570000000000000000e+02 4.000000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
5.689774125769999635e+00 7.006048937772410934e-09 2.329206103399071110e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 3.113629294876719542e-07 5.934581474671348785e-10 1.830000000000000000e+02 4.400000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
6.258751142220000396e+00 6.488398566877344476e-09 2.258579967037938699e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 3.579771089344169139e-07 6.400259924674748405e-10 2.290000000000000000e+02 4.800000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
6.884627840950000355e+00 6.109852713924073507e-09 2.205501489219316557e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 3.946853503848229126e-07 6.747719456466771026e-10 2.670000000000000000e+02 5.300000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
7.573092605680000311e+00 5.851706227982745756e-09 2.168560084756706610e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 4.537697575341646371e-07 7.273654335854145231e-10 3.290000000000000000e+02 5.800000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
8.330400281740001134e+00 5.621020597948470773e-09 2.135007654960902843e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 5.219934593656032743e-07 7.837820806008376488e-10 4.010000000000000000e+02 6.400000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
9.163439517660000533e+00 5.250879066540111286e-09 2.080041257188381266e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 5.860213940929884187e-07 8.339347297432953662e-10 4.730000000000000000e+02 7.100000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
1.007978426168000041e+01 4.856025171551239950e-09 2.019756703659830165e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 6.742004815030222549e-07 8.996796284476233669e-10 5.810000000000000000e+02 7.800000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
1.108776506461000011e+01 4.473161634505309011e-09 1.959532568279879909e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 7.685844702199508780e-07 9.667275162010623454e-10 7.090000000000000000e+02 8.500000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
1.219654038269000118e+01 4.167915328222083113e-09 1.910157660898327469e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 8.708199439137719604e-07 1.036095535930247558e-09 8.610000000000000000e+02 9.400000000000000000e+01 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
1.341619560934000077e+01 3.958430634181255787e-09 1.875520628976365508e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 9.855520812865428409e-07 1.109634324911535884e-09 1.039000000000000000e+03 1.030000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
1.475781437802000085e+01 3.768599344990296625e-09 1.843571209469724584e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 1.114627624114935310e-06 1.188186115945306730e-09 1.251000000000000000e+03 1.140000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
1.623359343906000163e+01 3.561013565525338219e-09 1.807987485986506810e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 1.271155040102072939e-06 1.278654724098654975e-09 1.525000000000000000e+03 1.250000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
1.785695357522000037e+01 3.373150986249538437e-09 1.775169912052332288e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 1.441667087580038884e-06 1.372968246824255029e-09 1.851000000000000000e+03 1.380000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
1.964265051725000077e+01 3.236727572030833435e-09 1.750952731584607151e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 1.629562677794241471e-06 1.471693977525138741e-09 2.231000000000000000e+03 1.510000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
2.160691754961000299e+01 3.114893790459679892e-09 1.729038733309609587e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 1.847912512767299395e-06 1.580321198549003556e-09 2.693000000000000000e+03 1.670000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
2.376760811619000080e+01 3.132607366224439632e-09 1.732242061856724326e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 2.117359313462990272e-06 1.704549088049726028e-09 3.259000000000000000e+03 1.840000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
2.614437011619000373e+01 3.171163274342844550e-09 1.739194126914634112e-10 7.789007000000000858e+01 nan 7.114875000000000504e-01 nan 2.455713374807252119e-06 1.846927585839400806e-09 3.943000000000000000e+03 2.020000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
2.875880831618999878e+01 3.203348552699112734e-09 1.744976284966689076e-10 7.711173999999999751e+01 nan 7.310991999999999491e-01 nan 2.730579550655343348e-06 1.952789691769820646e-09 4.465000000000000000e+03 2.120000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
3.163469033619000115e+01 2.853645022023679697e-09 1.681085697886818395e-10 7.674578999999999951e+01 nan 7.253475000000000339e-01 nan 3.222220732599453335e-06 2.134658786022442401e-09 5.493000000000000000e+03 2.360000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
3.479816055818999843e+01 2.652449126207557556e-09 1.643201979893251362e-10 7.757823000000000491e+01 nan 7.318835999999999675e-01 nan 3.650804557805145223e-06 2.287496213097191773e-09 6.499000000000000000e+03 2.560000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
3.827797780239000502e+01 2.565568369205916786e-09 1.626570221148685912e-10 7.764764999999999873e+01 nan 7.478597000000000161e-01 nan 4.031176715278750038e-06 2.415848392183609321e-09 7.407000000000000000e+03 2.700000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
4.210576488720000299e+01 2.393111306026615660e-09 1.593042079262468005e-10 7.742180000000000462e+01 nan 7.580073000000000505e-01 nan 4.507738060997400407e-06 2.569561892546012200e-09 8.584000000000000000e+03 2.810000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
4.631635722100000407e+01 1.965044697152403360e-09 1.506598632883693059e-10 7.757334000000000174e+01 nan 7.518597000000000197e-01 nan 5.190273428187772648e-06 2.787916156519054701e-09 1.055500000000000000e+04 3.110000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
5.094799294309999738e+01 1.715827441842166616e-09 1.453906674239213838e-10 7.761777000000000726e+01 nan 7.553311000000000330e-01 nan 5.780626545834630924e-06 2.974893155966626663e-09 1.251900000000000000e+04 3.410000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
5.604278035360000132e+01 1.630712266250991671e-09 1.435467763981435982e-10 7.787566999999999950e+01 nan 7.690097000000000182e-01 nan 6.261972803273205454e-06 3.123471324480943109e-09 1.422900000000000000e+04 3.400000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
6.164706631150000504e+01 1.277384913424879227e-09 1.356247137514559426e-10 7.944469999999999743e+01 nan 7.570687000000000388e-01 nan 7.034299852431156317e-06 3.371020490281406553e-09 1.758000000000000000e+04 3.640000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
6.781179274900000564e+01 7.734830210021226035e-10 1.234501682291505017e-10 7.861045000000000016e+01 nan 7.048476999999999659e-01 nan 8.220478334829979500e-06 3.798625768897334451e-09 2.508100000000000000e+04 4.350000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
7.459297202390000336e+01 6.696140784171749099e-10 1.207881936149388251e-10 7.759163999999999817e+01 nan 7.178902000000000339e-01 nan 8.533899493905149048e-06 3.927610809905537975e-09 2.779900000000000000e+04 4.440000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
8.205224149740000428e+01 5.806478848122504155e-10 1.184605990605632828e-10 7.759163999999999817e+01 nan 7.260467999999999922e-01 nan 8.884331019874759490e-06 4.082968478749006231e-09 3.135200000000000000e+04 4.630000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
9.025749733729999491e+01 5.178207677923678490e-10 1.167889294504982395e-10 7.835908000000000584e+01 nan 7.399052000000000406e-01 nan 9.165130184130112671e-06 4.215473680248029256e-09 3.460300000000000000e+04 4.860000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
9.928321141960000773e+01 4.132632580842819850e-10 1.139525678180612113e-10 7.900275999999999499e+01 nan 7.305365000000000331e-01 nan 9.722268385773235257e-06 4.496798063948554578e-09 4.211600000000000000e+04 5.490000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
1.092115404841000128e+02 2.950087740508119222e-10 1.106570678508706410e-10 7.906101000000001022e+01 nan 7.140492999999999979e-01 nan 1.025238146644731194e-05 4.814117180493777783e-09 5.172100000000000000e+04 5.700000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
1.201327222613999908e+02 1.582146743783994701e-10 1.067180346335877371e-10 7.895795999999999992e+01 nan 6.708646000000000331e-01 nan 1.087409520518513522e-05 5.296247754009798854e-09 6.854800000000000000e+04 6.690000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
1.321459865650000154e+02 1.278047247127387537e-10 1.058224510790328964e-10 7.876865999999999701e+01 nan 6.872987999999999875e-01 nan 1.106323328628793705e-05 5.484635818866632058e-09 7.583000000000000000e+04 7.360000000000000000e+02 1.073188000000000102e+03 1.345398999999999887e+02 4.000000000000000000e+00
