# PSF parameters for the SDSS i band images.
#OBJECT		ALPHA(arcsec)		BETA		FWHM(arcsec)
ic2542		1.15898670285		3.22660680382		1.13472226854
ugc1317		1.29378699469		3.90094776007		1.14103281431
ugc4278		1.19644090085		4.09324873032		1.02788626378
ugc12101		1.49276399702		3.64841582115		1.36563813975
ugc7154		1.02824092745		3.50886411695		0.961070211284
ugc4936		1.10212301079		3.76823904249		0.990560840663
ugc3876		1.17753057389		3.93896527701		1.0330226661
ugc11861		1.21685101273		3.22433275356		1.19184194649
ugc4555		1.13945076483		2.97864402584		1.1664991155
ugc4770		1.42232125458		3.58373522135		1.31404601122
ugc5982		1.25478183836		4.04760824815		1.08460116019
ugc5398		1.24072778249		3.04283810081		1.2551099559
ugc1736		0.989531596105		3.75658194196		0.890876321915
ugc2183		1.46625471874		4.26041187415		1.23262271447
ic476		1.21899730431		2.71167944834		1.31574051309
ugc8852		1.14593850285		3.6447120826		1.04893354413
ugc8490		1.39200806344		3.91553592076		1.22515931007
ugc10310		1.25970585053		4.35574334144		1.04637551678
ugc5829		1.19719736899		3.78100532916		1.07402136761
ugc4256		1.17277573492		4.19790055995		0.99383814022
ugc9013		1.42563136938		3.93000311868		1.25223079221
ugc763		1.67235855676		4.47167281981		1.36957020007
ugc6628		1.60072322102		4.58836808322		1.29282007566
ugc10521		1.58804073057		3.93648856146		1.39363244434
ugc5842		2.17096995108		4.34663290468		1.80536105309
ugc5510		1.08205302158		3.75400719859		0.974539255931
ugc4499		1.32667686848		4.35653739137		1.10189640246
ugc10445		1.14856121061		3.36932416255		1.09785337141
ugc10652		1.66019559033		4.15592089897		1.41458313143
ugc5228		1.29094375674		4.22995265543		1.08947373205
ugc2141		1.13460453676		3.28858616669		1.09918017738
ugc12212		1.17924105513		4.07099866218		1.0161160702
ugc7045		1.1382231543		3.44042230483		1.07548880137
ugc6537		1.2566931613		3.29877287333		1.21537104221
ugc3915		1.35440688583		3.90283394859		1.19418039417
ugc10075		1.15108038036		3.16532415932		1.13906519519
ugc4543		1.20155901891		3.89337695676		1.0608181126
ugc5786		1.07288679261		3.82985948033		0.955766246317
ugc7323		0.96524088711		3.57433626973		0.893050128609
ugc6521		1.33786725761		4.264665266		1.12408458613
ugc5931		1.13377366433		3.83911077273		1.00867550651
ugc3528		1.39187962326		3.1037512127		1.39251309969
ugc5251		1.16610676526		3.17057452292		1.15287056923
ugc2082		1.33649623821		4.19860073237		1.13247635058
ugc7766		1.11211581791		3.41746194488		1.05471334482
ugc4165		1.00541907971		3.491701954		0.942282098744
ugc4273		1.19955261411		3.9841266902		1.0458239468
ugc9366		1.12926930536		3.86968421076		1.0003239709
ugc8863		1.05901206925		3.57201829508		0.98015781775
ugc7861		1.05454641034		3.28541074612		1.02216908289
ugc8334		1.25293425809		3.08081094485		1.25870544945
ugc7021		1.15530580816		3.45747234609		1.08865550056
ngc5296		1.23406339444		4.23238714381		1.04114557854
ugc6277		0.940084551524		3.65873868679		0.858692821173
ugc6118		0.978826866438		2.68149957898		1.06323537043
ugc10791		0.909664647162		3.78297366799		0.815839630206
ugc9248		0.992527887155		3.99775837091		0.863722085655
ugc9358		1.45084740022		3.90256357799		1.27926034731
ugc6419		1.60723361687		4.52357230998		1.308067338
ugc5840		0.954565315043		3.87189885892		0.845304356129
ugc8709		1.23439096554		4.29484627249		1.03318956306
ugc5789		1.10618203756		3.20703323333		1.08669202932
ugc6702		1.11100157608		3.42866712769		1.05175330321
ugc5045		1.03640646716		3.6391136412		0.949474605616
ugc5272		1.15483346099		3.86554683278		1.02356691885
ugc5721		1.21218301161		3.81697899896		1.08184696298
ugc5414		1.37608140213		3.09673925617		1.37844618731
ugc9753		1.3328482173		4.28666058102		1.11675163241
ugc6523		1.33283689467		4.21278956353		1.12731110397
ugc8900		1.0271383274		3.49356037267		0.962355129254
ugc4026		1.21493309145		2.70668509236		1.31272441831
ugc9866		1.3029852125		4.1706942271		1.1080828783
ugc5279		1.13609892379		3.99053944446		0.989634805066
ugc9406		1.34507457455		4.01863361953		1.16720228478
ugc8937		1.20588643561		4.14110756532		1.02947923084
ugc1013		1.58263164623		4.57597619689		1.28007221409
ugc7985		1.21106154338		3.4605857302		1.14062803837
ugc10757		1.2568043563		3.61494832943		1.15560742242
ugc4393		1.3669108652		3.61780651213		1.25630256802
ugc4325		1.24813481637		3.4521170826		1.17713563308
ugc7901		0.955044464281		4.14489045248		0.814928394098
ugc9179		1.2186438456		3.77890864636		1.09359318859
ugc11557		1.33829404026		3.69896269175		1.21511528132
ugc7278		1.22120136641		3.39935219942		1.16157366617
ngc542		1.58820792813		4.60724610374		1.27987845265
ugc9969		1.38049497343		3.02959895221		1.3999068475
ugc4456		1.25159541119		3.45522814663		1.17981273507
ugc4820		0.925080674403		3.76626264986		0.831678387767
ugc5935		1.13647236974		3.85051888159		1.00943849443
ugc7699		1.17766706816		3.81739116001		1.05098018536
ugc6778		1.30143744081		4.23182006751		1.09806697438
ugc7971		1.14985057452		3.43373186428		1.08764363836
ugc6787		1.54647461483		3.85839251537		1.37207901763
ugc7876		0.976309250516		3.82996695212		0.869718148674
ugc5351		1.04526330978		3.89718325034		0.922337571543
ugc9219		1.26829457414		4.39943533467		1.04784033589
ugc9943		1.12646105915		3.94793268123		0.986995972212
ugc9465		1.09062199863		4.06382747602		0.940657189134
ugc7831		1.28777691336		3.82569886127		1.14787994706
ugc9736		1.61661438781		4.1047480921		1.38674978007
ugc9363		1.42774383318		3.7508897444		1.28646704187
ugc9858		1.30633146591		4.02238761171		1.13300655203
