# PSF parameters for the SDSS u band images.
#OBJECT		ALPHA(arcsec)		BETA		FWHM(arcsec)
ic2542		1.83081406558		3.88687894162		1.61784180323
ugc1317		1.86409062705		4.28751856394		1.56169369663
ugc4278		1.412038729		4.41913176382		1.1637865663
ugc12101		2.13683069926		4.38566673921		1.76840145602
ugc7154		1.53975269535		4.46595553048		1.26184435495
ugc4936		1.64511007178		3.98760932427		1.43359849045
ugc3876		1.53980598958		3.91301802801		1.35571759482
ugc11861		1.66164079083		3.54220325514		1.54502472616
ugc4555		1.57897401936		3.36400046326		1.51058481159
ugc4770		1.69811667685		3.97970329162		1.48139077022
ugc5982		1.54009784062		4.47577130824		1.26063241513
ugc5398		1.56835761797		4.15485043667		1.33651873446
ugc1736		1.4429888645		4.41299814382		1.19018809753
ugc2183		1.75347336489		4.23993810101		1.47792898713
ic476		1.57406225998		3.03547693923		1.59446644216
ugc8852		1.63582965054		4.54663281238		1.32769545117
ugc8490		1.68182391895		4.3811660633		1.39261902067
ugc10310		1.46499886675		4.43688740219		1.20482331635
ugc5829		1.90244791451		4.46633114007		1.5590063186
ugc4256		1.48797931815		4.47173884261		1.21856397594
ugc9013		1.54935404856		3.80416982473		1.38530896653
ugc763		1.6031799451		4.20550188644		1.35724053833
ugc6628		1.87640610714		4.21138027884		1.58734895997
ugc10521		1.6638773995		3.75014225073		1.4993985789
ugc5842		2.64219601993		4.55		2.1436412605
ugc5510		1.42489651581		4.09425871584		1.22399290147
ugc4499		1.56391371642		4.2826058775		1.31102584547
ugc10445		1.44817108626		3.98870255113		1.26179150596
ugc10652		1.43430392343		3.06116547879		1.44606827048
ugc5228		1.64079607429		4.75562509156		1.29990211509
ugc2141		1.5673711803		3.88063274804		1.38626096986
ugc12212		1.52865304001		4.22635635282		1.29068010585
ugc7045		1.61017571094		4.38360396		1.33289048076
ugc6537		1.76563628421		4.39077609439		1.46028851268
ugc3915		1.75944525466		4.02671458116		1.52510816317
ugc10075		1.60286059003		3.7791113907		1.43834145267
ugc4543		1.54403070035		4.1467556737		1.31718173502
ugc5786		1.55702692893		4.46877980598		1.27556541005
ugc7323		1.35717919469		3.46847057613		1.27664379006
ugc6521		1.43663874353		4.54400343624		1.16638896598
ugc5931		1.4000780118		4.21447161153		1.18392721873
ugc3528		1.88398945569		3.5805709351		1.74141512816
ugc5251		1.5521133554		4.09786833371		1.33263435139
ugc2082		1.75744561902		4.12598439979		1.50333584208
ugc7766		1.53464446324		4.0434170062		1.32725512126
ugc4165		1.45285416954		4.03608568871		1.25775921909
ugc4273		1.46695711513		4.03224079929		1.27062720893
ugc9366		1.7359474923		4.28992966033		1.45389555778
ugc8863		1.3410952217		3.57584819668		1.24050557298
ugc7861		1.66410303329		4.05338892409		1.43729157056
ugc8334		1.59836283171		3.3794769767		1.52525627314
ugc7021		2.04380088947		4.50664451954		1.66674009931
ngc5296		1.44759181743		3.7199676433		1.31027964599
ugc6277		1.40540927339		4.16802221251		1.19560197413
ugc6118		1.26949255969		2.5872139834		1.4073236553
ugc10791		1.2905660229		4.36732786263		1.07047085931
ugc9248		1.30547033194		3.93965408906		1.14515231972
ugc9358		1.86608462983		4.26268508615		1.56829072013
ugc6419		1.61018745392		3.84792225734		1.43072935563
ugc5840		1.4853513686		4.32046820354		1.23924786653
ugc8709		1.44681726012		3.71683312292		1.31018371483
ugc5789		1.67885213434		4.0355666562		1.45351100932
ugc6702		1.48125364384		3.65831226824		1.35309450603
ugc5045		1.41345663462		3.96422455312		1.2356822365
ugc5272		1.52780818547		4.22095696117		1.29086111728
ugc5721		1.53286753627		4.27684408734		1.2859371694
ugc5414		1.72099008644		3.21762056863		1.68757302423
ugc9753		1.60406684561		4.61987988051		1.29075378329
ugc6523		1.43366971963		4.53730108965		1.1649051187
ugc8900		1.35871043065		3.64192818481		1.24421599487
ugc4026		1.57467625185		3.0361968641		1.59487686343
ugc9866		1.50734844042		4.35872072492		1.25161737366
ugc5279		1.58859318201		4.36040902739		1.31880220842
ugc9406		1.66318250132		4.01925326174		1.44312258228
ugc8937		1.73482137839		4.6505845915		1.39099973158
ugc1013		1.73450422028		4.27768616251		1.45493695872
ugc7985		1.7093366298		4.77765148644		1.35084490141
ugc10757		1.72859654911		3.82646588865		1.54064252531
ugc4393		1.70485309016		3.81742408908		1.52144728712
ugc4325		1.86823658138		4.08784828107		1.60619156701
ugc7901		1.4028522198		4.31073261063		1.17184766589
ugc9179		1.56827584473		4.23647570658		1.3224192024
ugc11557		1.54498640492		3.80799031216		1.38064561206
ugc7278		1.89425185902		4.43768263282		1.55769261961
ngc542		1.73450422028		4.27768616251		1.45493695872
ugc9969		1.92436628483		4.00303943745		1.67342722625
ugc4456		1.78915520847		4.23709723777		1.50855163044
ugc4820		1.22665596444		3.63365748169		1.12469267872
ugc5935		1.4000780118		4.21447161153		1.18392721873
ugc7699		1.27689850778		3.52853946403		1.18981345763
ugc6778		1.24215756545		3.47989561865		1.1663302169
ugc7971		1.49450215939		3.32009287962		1.44020946623
ugc6787		1.87284594182		3.55296643204		1.73850151798
ugc7876		1.40947927298		4.43432123906		1.15952593757
ugc5351		1.3511123088		4.20881228399		1.14335390199
ugc9219		1.43643900291		4.2821831738		1.20422841051
ugc9943		1.58319791994		4.38732935946		1.30995681998
ugc9465		1.30032258429		4.05589627337		1.12271541483
ugc7831		1.79306936909		4.43419403569		1.47511403261
ugc9736		2.10647958976		4.18782886524		1.78740865426
ugc9363		1.61853140679		4.10955177535		1.38751213521
ugc9858		1.51329706622		4.06129370764		1.30565558162
